id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
633	citizenship	-0.045	-0.7084	4	15	19	6	2005.3333
634	city	-0.1009	0.0646	1	17	20	7	2014
648	climate change	-0.321	-0.864	9	24	30	6	2017.3333
649	close reading	0.5718	-0.2501	7	20	24	9	2015.8889
659	cold war	-0.637	-0.3287	1	31	37	10	2012.6
661	collaboration	1.1836	-0.5988	13	13	16	8	2013.625
666	collective memory	0.2036	-1.0609	6	9	10	5	2009.6
668	colombian literature	0.052	0.5359	2	16	17	6	2013
669	colonial period	-0.4759	-0.5883	9	17	20	5	2013.6
670	colonialism	-0.1068	-0.1111	3	107	187	49	2012.7347
674	comedy	0.7898	0.8408	14	15	25	5	2013.4
676	comic strip	1.6148	-0.1833	13	6	16	11	2019
681	commodity	0.2197	0.6542	2	20	21	5	2010.4
689	communism	0.2968	0.4568	2	10	10	3	2012.3333
690	community	-0.4366	0.1723	11	35	44	11	2011.4545
701	computational approach	0.0805	-0.3212	7	25	31	8	2020
717	consciousness	-1.0215	0.0908	10	19	25	5	2011.8
732	cosmopolitanism	-0.313	0.3383	2	39	67	15	2015.8
739	creative process	0.5328	0.2909	13	35	47	21	2013.7143
744	crime	0.229	-0.6566	6	9	10	3	2008
749	crisis	0.349	-0.1549	9	18	22	7	2016.5714
755	criticism	0.1266	-0.0219	8	106	193	68	2010.1324
757	cross-cultural relations	0.6616	-0.398	3	23	34	9	2014.3333
758	cross-dressing	0.259	-0.4664	4	12	12	3	2009
759	cruelty	-0.5395	-0.5428	1	9	20	5	2016
762	cuban literature	-0.1171	-1.0424	6	8	8	6	2010.3333
770	cultural context	0.4007	-0.8354	4	21	28	8	2013.125
775	cultural identity	-0.2546	0.309	2	69	116	26	2015.2308
802	database	1.6084	0.1788	5	5	17	8	2008.625
807	death	-0.0029	0.3907	5	46	64	18	2012.0556
809	decadence	0.962	-0.0806	8	15	17	3	2010
813	decolonization	0.5566	0.496	5	21	21	5	2012.2
815	defamiliarization	-0.6954	-0.0711	1	12	12	2	2017
820	democracy	0.3286	0.243	2	19	21	8	2012.75
822	description	-0.5715	0.168	11	12	13	4	2008.75
824	desire	0.7695	0.6668	14	18	31	6	2009.3333
835	dialectic	-0.135	1.0737	7	16	33	10	2014.1
838	diary	0.5246	-0.6882	8	14	14	3	2014
839	diaspora	-0.5699	-0.7132	6	24	30	7	2012.2857
844	difference	-0.7823	0.2532	12	17	19	4	2016.5
847	digital technology	0.509	-0.5384	6	66	133	47	2015.7234
851	disability	-0.4939	-0.3164	9	33	50	18	2009.3889
864	displacement	0.609	0.1734	12	17	19	4	2015.5
872	divinity	-0.713	0.0212	11	11	13	4	2010.5
885	drama	-0.1942	0.3476	1	146	316	74	2011.5405
906	ecocriticism	-0.3033	-0.6317	9	32	47	15	2013.4
907	ecology	-0.6397	0.1656	10	20	27	7	2014
911	economic value	0.2342	0.2287	2	12	13	7	2012.8571
912	editing	1.0543	-0.3019	13	6	14	10	2003.7
913	editions	0.7201	0.5245	5	37	52	9	2015.5556
916	education	0.35	0.6499	5	19	22	8	2015.125
917	educational reform	0.7319	0.0223	2	25	34	18	2012.5
919	egyptian literature	-0.6927	0.4753	3	20	24	5	2014.8
922	electronic archives	1.3975	0.1945	5	13	31	9	2008.3333
929	elegy	0.315	-0.4749	4	8	10	5	2006.4
937	emotions	-0.3769	0.2123	10	32	47	20	2013.95
943	ending	0.8734	0.3659	5	21	23	5	2014.2
949	english departments	1.3267	-1.0706	13	7	30	14	2004.4286
953	english language adaptation	-0.6415	0.8386	1	10	15	3	2014
955	english language translation	0.6168	0.0926	2	29	36	7	2014.8571
956	english literature	-0.0728	-0.008	1	308	944	276	2011.3297
960	enlightenment	-0.4669	0.0969	11	27	31	7	2010.2857
965	environment	-0.2481	-0.6432	9	16	19	5	2013.8
968	environmental studies	-0.0253	-0.9616	9	15	24	10	2016.6
971	epic poetry	-1.3355	-0.1209	10	18	18	3	2010.6667
973	epistemology	0.6847	0.0191	15	15	19	7	2012.7143
979	essay	0.3456	0.5142	2	11	11	3	2010.3333
982	ethics	-0.2918	0.4563	11	98	151	36	2013.8889
986	ethnic identity	0.4833	-0.0757	12	54	75	17	2012
997	europe	-0.1187	-1.2518	6	11	14	4	2008.5
1000	european culture	0.9335	-0.1161	8	13	13	3	2008
1003	european literature	-0.3022	-0.0701	1	61	102	30	2011.8667
1007	exceptionalism	-0.1326	0.1778	1	16	16	3	2014.6667
1008	excerpt	-0.4003	0.8276	2	8	10	8	2014.75
1013	exile	-1.1631	0.1046	10	17	18	4	2014.5
1014	existentialism	1.0468	0.6132	7	11	18	5	2011.4
1015	exoticism	0.2748	0.2946	3	40	52	12	2016.75
1019	experience	0.1121	0.875	14	14	16	3	2012
1033	fact	-0.6793	0.7652	15	13	33	8	2019
1039	fame	-0.3164	0.2556	1	31	43	18	2011.1667
1049	fear	-0.7697	-0.1463	1	15	17	3	2015.3333
1051	feeling	0.2118	-0.7322	8	18	22	5	2015.6
1054	female identity	0.0256	0.7953	5	20	22	4	2017.5
1056	female sexuality	0.9669	0.8439	14	11	21	4	2008
1060	feminism	0.8447	0.6163	14	46	87	25	2011.48
1061	feminist literary theory and criticism	0.7938	-0.3091	15	16	21	18	2008
1069	fictionality	-0.3133	0.6718	15	19	29	8	2012.625
1073	film adaptation	0.2389	0.5477	5	34	38	8	2012
1087	folk art	-0.3936	-0.9015	6	15	15	2	2010.5
1089	folk craft	-0.4702	-0.8346	6	18	25	5	2011.8
1093	folk literature	-0.7531	-0.5709	6	73	122	17	2012.7647
1095	folk narrative	-0.1996	-1.0479	6	19	22	2	2012
1097	folk poetry	-1.0091	-0.2782	11	48	84	12	2012.3333
1099	folk song	-1.0153	-0.1318	11	37	70	10	2012.6
1106	foreign language departments	1.3282	-1.1156	13	6	31	11	2001.8182
1111	forgiveness	-0.9764	0.6305	11	16	25	10	2003.9
1116	freedom	0.9569	0.1289	7	19	28	8	2009.875
1121	french language literature	-0.2445	0.7921	3	85	181	40	2013.85
1124	french literature	0.0168	0.139	4	145	329	126	2009.3889
1138	gaze	-0.0921	0.4012	11	14	15	4	2012.25
1139	gender	0.3626	0.0445	5	75	102	27	2011.5556
1145	genre	1.5336	0.2323	5	10	22	9	2007
1146	genre conventions	-0.7512	-0.2783	4	72	119	21	2016.3333
1156	german literature	0.0469	0.3462	7	114	213	76	2010.4605
1166	globalization	-0.0501	0.043	2	129	257	86	2010.2209
1176	graphic fiction	1.6238	-0.1998	13	6	16	11	2019
1178	graphic novel	-0.8364	-0.3657	9	11	14	4	2013.75
1183	grief	-0.9013	0.3793	1	12	14	4	2009.5
1187	guatemalan literature	0.1431	0.4031	2	20	21	7	2013.4286
1196	harlem	0.2823	0.5191	7	12	14	3	2015.3333
1197	harlem renaissance	0.5676	-0.1173	7	12	16	4	2012
1209	hermeneutics	0.8199	0.4872	2	12	13	5	2017.8
1210	hero	-0.1974	0.1606	1	16	17	4	2013.5
1211	heroine	-0.534	0.1048	1	25	28	6	2013.5
1220	hispanic american writers	0.8942	-0.7709	7	14	28	7	2014.8571
1224	historical context	0.0535	-0.1027	7	43	62	18	2013.5
1226	historical novel	-0.3621	-0.213	4	20	29	6	2018
1229	historicism	0.5794	0.9326	14	14	26	7	2014.5714
1232	history	-0.3286	0.177	12	16	19	10	2004.4
1233	history and study of folklore	-0.0002	-1.1629	6	12	25	8	2011.25
1234	history of the book	0.7953	-0.4224	2	35	53	10	2013.9
1237	hollywood	-0.814	0.1535	12	13	14	3	2014.6667
1250	homosexuality	0.3935	-0.3417	8	36	50	12	2008.25
1261	human body	-0.174	-0.4	6	61	78	16	2011.4375
1266	human rights	0.0527	0.0577	2	22	26	19	2005.9474
1271	humanity	-0.8768	0.2563	11	23	25	6	2014
1273	humor	-0.89	-0.1145	9	15	20	4	2014.5
1277	hybridity	-0.3691	0.9404	3	16	20	8	2013.5
1283	identity	-0.1394	0.5635	3	59	84	22	2014.0455
1290	illustration	0.6032	0.3498	5	24	34	12	2014.0833
1292	imagery	-0.4444	-0.1277	4	30	34	9	2013.1111
1300	imperialism	-0.0867	-0.1713	1	47	71	17	2013.2353
1307	india	-1.149	-0.2007	10	15	15	2	2016
1310	indian literature	-0.6312	-0.0644	10	53	78	17	2014
1313	indigenous culture	-0.4053	-0.2956	9	18	23	5	2014.8
1316	individualism	0.1276	0.7817	2	13	15	2	2012
1322	information	0.4401	-0.8948	4	15	17	3	2015.6667
1333	intellectualism	0.7389	0.3205	2	16	21	8	2015.5
1336	interdisciplinarity	1.0402	-0.3939	13	14	22	16	2011.0625
1343	internationalism	-0.8344	-0.0411	1	14	15	4	2014.75
1344	internet	0.4498	0.0945	2	34	44	17	2011.5294
1347	interpretation	1.0578	0.2691	2	11	13	4	2013.25
1348	intertextuality	0.0218	0.2469	12	35	47	13	2012.0769
1357	irish literature	0.3412	-0.0887	8	62	96	26	2011.9231
1358	irony	-0.231	0.3932	12	37	40	9	2013.8889
1359	islam	-0.5143	0.6736	3	13	15	5	2009.8
1366	italian literature	-0.5788	-0.2952	4	54	85	25	2012.56
1372	japanese literature	-0.4294	-0.0117	3	25	26	7	2013.1429
1398	justice	-0.6732	0.6274	11	28	32	6	2014.3333
1407	kinship	-0.2153	-0.5901	4	16	17	3	2015
1409	knowledge	0.4603	-0.3971	4	48	69	18	2013.1111
1421	landscape	-1.1947	-0.0336	10	13	14	3	2007.6667
1423	language	-0.0162	0.195	10	58	84	24	2013.2083
1429	latin american literature	-0.4306	-0.5402	1	34	53	16	2012.1875
1431	latin language literature	-1.1653	0.0638	10	22	30	9	2012.4444
1433	law	-0.5366	0.3541	11	22	26	7	2013.1429
1435	lebanese literature	-0.6102	0.5304	3	14	14	3	2013.6667
1442	letters	0.1325	-0.2881	8	46	71	23	2011.3043
1449	liberalism	0.0788	-0.6638	4	24	26	6	2010.8333
1452	libraries	0.3024	-0.5502	4	16	21	8	2010.25
1463	linguistic approach	-0.4506	-0.6336	9	22	22	7	2012
1466	literacy	0.687	0.203	14	30	44	16	2013.375
1469	literary collaboration	0.6544	-0.3173	8	15	20	8	2001.75
1470	literary culture	0.6358	-0.4625	5	22	27	7	2015
1472	literary history	0.3812	0.3662	2	56	96	30	2012.4667
1476	literary marketplace	0.0271	0.6779	5	18	21	5	2009.8
1484	literary studies	0.5436	-0.357	13	92	192	85	2010.3294
1485	literary studies (2020-2021)	0.2742	0.6526	7	20	29	10	2021
1486	literary tradition	-0.6016	-0.1796	10	44	68	19	2012.1579
1492	local identity	-0.2999	-0.0152	2	19	20	4	2016.75
1499	loss	0.1886	-0.7806	6	22	24	3	2016.6667
1501	love	-0.2492	-0.3527	1	20	23	8	2010.75
1505	lovesickness	-1.0448	-0.8866	4	12	30	4	2016
1508	lyric poetry	-0.4864	-0.7127	4	58	98	21	2012.8571
1514	maghrebi writers	-0.4937	1.2808	3	11	28	4	2014.25
1521	malaysian literature	0.5856	0.5455	2	11	11	2	2017
1539	martinique literature	0.4132	0.1838	2	39	56	16	2011.6875
1542	marxism	-0.0295	1.0565	14	17	18	5	2012
1544	marxist literary theory and criticism	0.2109	0.8254	2	9	12	5	2012.4
1545	masculinity	0.2111	-0.5158	4	19	20	6	2007.3333
1546	masochism	0.7416	0.875	14	12	23	4	2011.25
1549	mass media	-0.5005	-0.4908	10	15	17	6	2008.1667
1553	material culture	-0.5836	-0.773	6	23	31	9	2012.7778
1555	materiality	0.2845	-0.7197	6	40	53	11	2012.5455
1566	medievalism	0.0812	0.9535	7	12	15	4	2015
1570	melancholy	-0.7368	0.2458	12	14	14	3	2010.3333
1572	memoir	-0.2247	0.0589	9	39	46	11	2012.6364
1575	memory	-0.1814	0.277	12	44	60	16	2009.25
1583	metafiction	-0.0491	0.7939	12	12	15	3	2012.3333
1586	metaphor	-0.4461	0.3314	3	50	68	15	2013.6667
1596	mexican literature	-0.3174	0.0335	2	28	34	18	2011.0556
1599	mexico city	-0.1376	0.4506	2	9	11	3	2012
1610	mind-body relations	-0.2956	-0.4783	9	13	15	4	2013.75
1621	modern language association of america	1.071	-0.7092	13	12	30	30	2001.2667
1622	modernism	-0.2526	-0.1132	9	77	123	30	2012.6333
1623	modernist aesthetics	0.7358	0.6135	5	14	16	4	2016
1627	modernity	-0.2578	-0.1766	1	55	79	20	2012.95
1644	moroccan literature	-0.3554	1.1964	3	19	42	7	2014.4286
1650	motion	-0.9189	-0.4506	1	22	25	4	2016
1651	mourning	0.7001	0.403	8	18	18	3	2017.3333
1655	multilingualism	1.0001	-0.9277	13	11	13	7	2009.4286
1660	museums	-0.0755	-1.088	6	18	26	6	2010.3333
1672	mythification	0.3331	0.782	2	14	15	2	2015
1675	narration	0.3706	-0.4244	8	26	33	8	2012
1678	narrative form	-0.4082	-0.6678	4	18	20	4	2016.5
1679	narrative frame	-1.0962	-1.0395	4	9	27	3	2018.3333
1681	narrative structure	-0.794	-0.4477	9	11	14	4	2016
1682	narrative technique	0.0642	0.2635	2	17	17	5	2013.2
1686	narrator	-0.1659	0.7098	12	35	51	10	2016.6
1688	national culture	-0.3061	1.1586	3	16	30	5	2012.8
1692	national identity	0.027	-0.1577	8	62	81	23	2011.2174
1694	nationalism	-0.26	-0.7475	6	24	32	12	2010.5
1698	native american novelists	0.0252	-0.6557	6	13	22	6	2020
1699	native american writers	0.0902	-0.6073	9	37	54	10	2014.2
1701	native americans	-0.2453	-0.8844	6	16	18	4	2007.75
1704	nature	-0.3775	-0.5215	9	34	46	10	2015
1707	nazism	0.2035	1.0037	5	17	19	3	2014.3333
1709	negritude	0.411	0.4693	2	14	17	5	2013.2
1710	neobaroque	-0.5663	-0.0308	10	10	11	5	2009
1711	neoliberalism	0.5581	0.6408	2	21	24	6	2015.3333
1714	netherlandic literature	-0.8696	0.5797	3	11	11	3	2016
1732	nigerian literature	0.4692	0.2608	8	51	64	16	2012.875
1733	nobel prize in literature	0.0221	-0.4792	4	6	8	7	2003.4286
1748	objects	-0.0444	0.3095	10	36	49	11	2012.5455
1755	ode	-0.1555	-0.5302	1	12	13	2	2011.5
1759	old testament	-1.292	-0.0788	10	11	12	2	2010
1767	oppression	0.1438	0.7279	5	15	16	4	2010.5
1774	orientalism	-0.5037	0.1667	1	24	25	6	2014.8333
1778	otherness	0.6403	-0.1684	8	38	51	12	2011.8333
1784	pain	-0.2466	0.2031	1	15	17	4	2011
1785	painting	0.0157	-0.815	6	23	26	9	2010.3333
1787	palestinian identity	-0.5556	1.3002	3	8	22	3	2013.6667
1790	pan-africanism	-0.2338	1.0079	2	12	26	4	2020.25
1791	pandemic	0.4444	0.6254	7	24	36	13	2021
1807	passive resistance	-0.8795	-0.3774	9	13	15	3	2013
1816	pedagogical approach	0.1331	-0.2314	13	76	122	37	2011.7568
1820	perception	-0.6996	-0.456	4	11	12	3	2013.6667
1821	performance	0.1952	0.5212	5	42	58	14	2013
1824	periodization	0.16	-0.4695	6	38	63	18	2010.8889
1834	perspective	-0.3584	-0.6434	5	15	17	4	2015.25
1836	peruvian literature	0.0955	0.5004	2	5	5	5	2008.4
1843	philippine literature	0.4431	-0.7071	6	12	12	3	2009
1847	philosophical prose	0.0072	0.9662	7	23	48	15	2014.4667
1849	photographs	0.3782	-0.5837	8	36	45	10	2011
1857	place	-0.4612	-0.4535	6	18	18	3	2017.3333
1858	plagiarism	0.5692	-0.1962	8	8	11	4	2008.5
1867	pleasure	-0.9317	0.155	1	17	18	4	2015.25
1868	plot	-0.8544	0.3972	11	27	28	4	2019.75
1870	poetic conventions	0.4585	-0.4623	7	20	21	4	2016.75
1871	poetic form	-0.288	-0.5575	5	15	19	5	2011
1874	poetic technique	-0.6131	0.0567	3	24	32	7	2013.1429
1877	poetics	-0.3612	0.6973	15	56	104	25	2015.2
1894	political context	0.5737	0.2139	5	44	60	13	2016.1538
1902	political reform	-0.1626	-0.0389	1	20	21	3	2011.6667
1909	politics	-0.6346	0.3371	15	49	83	25	2011.52
1912	popular culture	-0.5604	-0.2256	10	15	18	6	2011.3333
1917	popular song	-1.1715	-0.3867	11	13	24	4	2010
1925	postapartheid	-1.0876	0.4551	11	14	16	3	2013.3333
1929	postcolonialism	-0.2765	0.599	3	91	179	47	2013.3617
1932	postmodernism	-0.6224	0.2542	11	23	28	9	2008.7778
1938	postwar period	0.7624	0.0997	7	24	33	6	2018.3333
1939	power	0.4932	0.5467	14	37	52	13	2013.3846
1949	print culture	0.7234	-0.5826	7	49	79	22	2012.6818
1966	propaganda	0.3075	1.0314	5	14	17	4	2015
1984	psychoanalysis	0.1521	1.0736	14	18	22	5	2009.4
1997	publishing	0.8003	-0.2077	13	28	46	33	2007.2424
2005	queer theory	0.6724	0.1143	14	52	84	28	2011.4286
2009	race	0.1195	-0.1313	3	88	139	41	2011.0488
2012	racial difference	-0.7626	-0.2264	10	17	22	8	2007.25
2021	racism	0.518	0.2227	7	51	79	25	2013.96
2023	radio broadcast	0.2884	0.8726	5	17	19	3	2018.3333
2028	reader	0.2268	-0.0623	2	201	443	111	2015.9009
2030	reading	0.7021	-0.1834	5	34	56	27	2013.8148
2032	realism	0.0796	0.1566	5	29	33	7	2013.1429
2034	reality	-0.0919	0.6043	15	18	18	6	2012
2035	reason	0.0478	-0.2614	1	15	17	5	2012.2
2036	reception	-0.4784	0.2462	3	17	18	6	2010.6667
2040	reformation	0.4821	0.48	2	20	27	5	2014
2041	refugee experience	0.4736	0.1842	12	21	24	4	2019
2045	regional identity	-0.3341	-0.5578	6	17	20	5	2012.6
2047	regionalism	-0.3141	-0.9704	9	14	14	3	2014.6667
2049	religion	-0.4385	0.0511	11	18	20	12	2008.25
2051	religious beliefs	-0.7074	-0.195	4	12	12	3	2015.6667
2061	renaissance	-0.246	-0.2788	5	31	38	7	2014
2064	representation	-0.3602	-0.0321	12	60	79	22	2009.5455
2071	research methods (literature)	1.0768	0.1816	2	13	17	5	2012.8
2074	resistance	0.4132	0.4195	3	43	51	10	2014
2078	revolt	0.9278	-0.5855	7	12	17	4	2014.75
2079	revolution	0.1714	0.2087	2	24	25	5	2010.6
2081	rhetoric	0.2697	0.0438	5	48	65	17	2012.3529
2082	rhetorical criticism	1.1356	-0.1752	15	9	35	13	2020.1538
2092	romance	-0.9752	-1.0358	4	12	34	6	2011.8333
2095	romantic period	-0.4923	-0.1949	1	47	67	13	2013.6154
2098	romanticism	-0.3623	0.3305	12	11	13	5	2005.4
2109	russian literature	-0.5711	-0.1301	1	54	75	27	2012.1111
2120	sanskrit language literature	-1.1593	-0.085	10	19	28	5	2014.6
2123	satire	-0.31	-0.3705	4	22	24	6	2012.1667
2133	scholarship	1.2613	-0.2347	13	21	28	13	2007.1538
2135	science fiction	-0.8479	-0.2711	10	13	16	10	2006.1
2136	science fiction novel	-0.0839	0.5158	15	19	23	5	2010.4
2140	scottish literature	-0.0924	0.3275	3	39	46	10	2011
2143	sea	-0.0821	-0.4556	9	25	32	9	2013.1111
2152	secularization	-0.474	0.6537	3	20	20	5	2014.6
2179	sentimentalism	-0.356	-0.3961	4	14	14	3	2014
2180	september 11 terrorist attacks (2001)	-0.0378	-0.5146	6	35	46	14	2006.8571
2186	setting	0.1008	0.2168	2	39	47	10	2015.2
2194	sexual identity	0.8462	-0.1349	7	15	17	5	2008.2
2198	sexuality	0.4613	0.7521	14	25	37	12	2011
2218	slavery	0.1713	0.0967	7	47	72	17	2009.8235
2222	slowness	-0.8088	-0.5743	1	9	12	2	2018.5
2230	social change	-0.0304	-0.1052	1	29	35	10	2013.8
2231	social class	-0.2391	0.6943	2	32	53	15	2008.4
2241	social network	0.8273	-0.2696	2	10	13	4	2013.25
2242	social order	-1.1474	0.3422	11	18	19	4	2013
2245	social relations	0.4529	-0.0113	1	11	15	7	2005.5714
2256	sociopolitical context	0.4192	0.2511	2	22	27	17	2015.9412
2262	song	-1.0675	-1.0737	4	9	27	3	2018.3333
2263	song of solomon (old testament)	-1.3091	-0.0599	10	11	12	2	2010
2265	soul	-0.182	0.6164	3	12	13	3	2010
2266	sound	0.6759	0.6762	14	21	30	9	2019
2273	south african literature	-0.7701	0.3447	11	45	58	18	2011.1111
2278	sovereignty	-0.5972	-0.6035	9	27	31	8	2010.625
2281	space	0.4874	-0.2394	5	28	35	9	2012.2222
2293	spanish language translation	0.8872	0.29	8	12	16	4	2010
2294	spanish literature	-0.0683	-0.3518	4	64	90	31	2010.4839
2297	spectator	-0.8991	0.4875	1	24	28	5	2011
2321	strangeness	-0.0814	0.2611	1	19	19	3	2018.3333
2327	style	0.5933	0.2759	2	38	43	11	2011.8182
2329	subjectivity	-0.3517	-0.7766	4	45	76	16	2013.125
2334	suffering	-0.1708	-0.1211	4	54	79	14	2013.7143
2340	surveillance	0.4051	-0.9651	4	12	12	2	2018.5
2342	survivor	0.0055	-1.0748	6	13	13	2	2013
2344	sustainable development	-0.1865	-0.6856	9	21	29	8	2012.5
2352	symbolism	-0.881	-0.1914	10	14	16	5	2011.6
2366	teaching of language	0.8708	-0.8964	13	12	15	8	2014.25
2367	teaching of literature	1.1961	-0.8672	13	23	83	62	2002.0323
2371	technology	-0.703	-0.722	6	20	24	8	2014.375
2376	television and video	-0.7635	0.054	1	39	49	13	2011.1538
2385	texas	1.0127	-0.7972	7	8	17	4	2016
2387	textual editing	0.8833	0.0289	5	14	25	11	2010.1818
2390	textuality	0.6627	-0.0568	2	27	35	11	2010.6364
2391	thai literature	-1.2354	-0.2114	10	12	13	2	2011.5
2395	the aural	0.8686	0.5694	14	12	19	10	2019.6
2398	the beloved	-1.2861	-0.0134	10	14	15	2	2014.5
2401	the dead	-0.3538	0.4693	12	16	16	3	2011
2405	the future	-0.2327	-0.4042	9	13	16	4	2014.75
2406	the holocaust	-0.4	0.7296	11	20	28	7	2008.4286
2409	the indigenous	-0.1056	-0.691	6	60	103	23	2016.4348
2410	the individual	-0.3318	-0.298	4	14	14	4	2013
2411	the left	-0.8597	0.0461	1	15	15	3	2020.3333
2416	the ordinary	-0.602	-0.4673	4	10	11	4	2016.5
2417	the other	0.1081	0.1113	3	37	48	11	2013.3636
2419	the past	0.2684	0.1206	7	46	63	12	2014.1667
2422	the posthuman	0.2366	-0.3877	9	18	20	5	2014.4
2427	the self	0.2929	-0.0104	3	59	76	14	2012.5714
2428	the subaltern	-0.5312	0.4118	12	16	21	6	2010.5
2429	the sublime	-0.5257	-0.0744	1	22	28	8	2011.75
2434	the visual	-0.3333	-0.1448	5	23	26	8	2010.875
2436	theater	-0.48	0.4586	1	23	28	13	2009.7692
2441	theatrical production	0.4509	0.8714	1	20	28	7	2012.2857
2444	theatricality	0.3765	-0.024	8	18	18	5	2010.6
2448	time	-0.1591	-0.2511	14	79	133	27	2014.963
2450	tone	0.5217	0.115	8	16	17	4	2013.5
2456	tragedy	-0.1329	0.2324	1	52	89	24	2013.3333
2457	tragic drama	-0.6613	0.5473	1	23	34	6	2012.1667
2461	transcendence	-0.3749	0.6028	3	15	16	3	2010.6667
2463	transformation	0.2644	-0.1837	4	21	23	6	2013.6667
2466	translation	-0.0324	0.1109	3	57	82	20	2012.4
