id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
119	australian literature	0.0892	-0.4046	16	14	15	3	2009.3333
120	authenticity	-0.112	0.26	5	8	8	3	2009.3333
122	authoritarianism	1.0945	0.4264	5	8	8	1	2017
123	authorship	-0.8311	-0.2328	3	13	13	3	2016.3333
124	autobiographical fiction	-0.9221	-0.2278	3	6	7	2	2013
126	autobiography	0.2123	0.1882	5	5	6	3	2003.6667
128	avant-garde	0.7418	0.1233	4	7	9	3	2016
129	avant-garde poetry	-0.648	-0.4524	27	6	8	3	2008
131	banality	0.328	-0.217	13	7	7	1	2014
132	barbadian literature	0.3132	0.151	5	5	5	2	2010
134	beat generation	-0.7139	-0.9461	3	2	4	3	2007.6667
135	beauty	-0.3286	0.163	1	6	6	2	2012.5
141	biotechnology	-0.3262	0.3004	18	6	6	1	2020
142	black aesthetic	0.3514	0.6189	14	5	6	2	2011
144	black identity	0.1272	0.3722	14	24	30	6	2012
146	black poetry movement	-0.1278	0.0281	14	8	8	1	2015
148	black-white relations	-0.4868	0.4266	12	9	14	3	2019.6667
151	boredom	0.3748	-0.3247	13	10	11	2	2013
155	british and irish literatures	-0.1852	-0.1752	19	12	13	8	2005.125
157	british imperialism	-0.0143	-0.6458	24	14	14	3	2010.3333
162	camp	-0.6596	-0.0408	19	5	5	2	2009.5
163	canadian literature	-0.2309	-0.1363	6	37	45	18	2009.5
165	capitalism	-0.0479	0.0108	18	22	27	8	2012.625
166	care	-0.1447	-0.7645	2	6	6	2	2011
167	caregiver	1.1022	-0.3953	21	8	8	1	2014
178	chinese literature	-0.7207	-0.4651	27	4	4	2	2009.5
179	christianity	-0.672	-0.1567	6	11	13	3	2015
182	city	-0.5378	0.3987	1	7	7	2	2010.5
183	civil rights movement	-0.1452	0.0211	14	8	8	1	2015
184	civil war	1.348	-0.3509	10	7	7	1	2019
187	closure	-0.9361	-0.3377	6	15	16	3	2008.3333
189	cold war	-0.4704	0.3953	13	9	17	9	2007.1111
191	colonialism	-0.091	-0.1377	13	7	9	3	2008
197	community	-0.3872	-0.2753	3	20	22	5	2010.4
202	computer technology	0.0732	0.3022	17	6	7	4	2011.75
203	conceptual art	0.6251	0.9866	25	9	10	2	2013
205	concrete poetry	0.6506	1.0212	25	4	5	2	2007
207	consciousness	0.4882	0.2846	8	8	8	3	2007.3333
211	consumerism	0.178	-0.0235	16	8	10	4	2015.5
212	contemporaneity	0.7738	-0.183	10	5	6	2	2012.5
214	corporation	0.4817	-0.2107	4	6	7	2	2013
216	cosmopolitanism	-0.5205	0.3838	1	7	7	2	2013.5
218	creative process	-0.5557	-0.6123	9	3	3	2	2005
219	creative writing programs	-0.9565	-0.1133	3	3	4	2	2011
222	crisis	-0.4831	-0.1074	19	13	15	3	2013.6667
224	criticism	-0.2747	0.0908	1	20	24	5	2010.4
226	cross-cultural identity	-0.0526	-0.7126	24	7	7	1	2008
231	cultural authenticity	0.1116	-0.8325	2	11	12	2	2011.5
232	cultural change	1.1342	-0.1506	4	10	10	1	2014
234	cultural differences	-0.0443	0.6596	11	7	7	2	2008
235	cultural politics	-0.2127	-0.761	24	4	4	2	2011
243	daily life	0.6295	-0.4125	21	19	24	6	2013.3333
244	database	0.6157	0.954	25	7	7	1	2013
245	death	-0.2781	0.3431	18	28	31	8	2011
246	deception	0.2247	-0.2275	4	6	7	2	2009
252	desire	-0.2117	-0.539	2	24	27	7	2008.8571
257	dialogism	0.4396	0.1679	4	7	7	2	2008
258	diaspora	0.0842	-0.9204	2	7	7	1	2011
259	dictatorship	1.0838	0.4535	5	8	8	1	2017
260	digital technology	-0.1629	-0.3776	16	15	18	5	2012.6
262	dilemma	0.3984	0.4762	14	7	7	1	2015
264	disability	0.0805	-0.1269	15	14	15	3	2012.3333
265	disabled poets	-0.532	-0.6784	9	7	7	1	2012
266	displacement	0.9925	-0.4467	21	15	15	2	2013.5
267	dispossession	-0.3376	0.651	18	6	6	2	2017
268	divine grace	-0.2059	0.361	11	6	6	2	2011.5
271	documentary poetry	0.1025	0.0552	17	5	6	2	2018
272	domesticity	0.5525	-0.4005	21	5	6	2	2006
273	dominican american novelists	0.0604	-0.9238	2	7	7	1	2011
274	double consciousness	0.1211	1.051	11	7	7	1	2003
275	doubling	0.1167	1.0273	11	7	7	1	2003
276	drama	-0.1561	0.7704	23	28	44	16	2008.625
278	dream	0.4058	1.1501	26	8	8	1	2014
280	dystopian novel	0.2639	0.5927	14	7	7	1	2017
283	ecocritical approach	-0.5453	0.8164	12	14	21	4	2018.25
284	ecocriticism	0.3203	0.2727	8	18	25	9	2010.6667
285	ecology	-0.0747	-0.2989	7	14	18	4	2014.75
286	economic change	0.6073	0.9698	25	7	7	1	2013
290	ekphrasis	-1.2848	-0.0498	20	9	10	2	2002.5
292	emotions	0.3785	-0.0816	22	12	13	3	2015.6667
293	empathy	0.0675	-0.4433	2	17	24	6	2015
295	employer-employee relations	0.4559	-0.6562	22	6	6	1	2016
297	english caribbean literature	-0.8612	0.069	6	9	9	3	2013.6667
300	english literature	0.0402	-0.0713	15	141	216	93	2010.4946
303	entropy	0.536	-0.5847	13	4	5	2	2013
305	environmental crisis	-0.198	0.6456	12	18	27	6	2016.6667
307	epistolary novel	0.3933	1.1643	26	8	8	1	2014
308	erasure	0.741	0.6099	8	6	6	1	2020
312	ethics	0.1404	-0.3184	22	50	67	16	2012.75
313	ethnic identity	0.3592	0.1537	8	34	48	13	2010.1538
314	ethnicity	0.0847	0.2198	5	4	5	2	2000.5
315	exemplarity	0.2981	0.362	15	6	6	1	2014
316	exile	-0.1258	-0.5881	24	9	9	3	2009
321	experimental poetry	0.3132	0.5234	25	20	26	7	2012.2857
324	failure	-0.2431	0.0744	2	6	6	2	2010.5
325	fame	-0.8502	-0.3904	3	6	6	1	2017
326	family	0.6849	-0.2085	22	7	7	2	2015.5
327	farm workers	-0.464	0.9284	12	9	9	1	2017
330	father-son relations	1.0494	-0.3431	21	9	11	2	2008.5
337	feminism	-0.6584	-0.0873	6	3	3	2	2006.5
343	film adaptation	0.0467	0.2683	17	7	7	1	2008
345	first person narrator	-0.2664	-0.2167	2	7	7	2	2009
346	flatness	-0.1747	1.0193	23	8	8	1	2003
348	folk literature	1.1775	-0.019	4	19	28	4	2009.75
349	folk music	0.9174	0.2484	5	9	12	2	2003.5
351	folk poetry	1.2008	-0.0279	4	18	27	3	2012
352	folk song	1.197	-0.0042	4	18	27	3	2012
354	food	0.1571	0.169	16	5	7	2	2018
357	framing	-0.078	-0.7108	24	7	7	1	2008
360	freedom of choice	1.2991	0.0186	4	9	9	1	2011
361	french caribbean literature	-0.9118	-0.0572	6	6	6	1	2017
363	french literature	-0.1151	0.8051	23	21	30	8	2004.875
364	friendship	-0.2697	-0.5155	2	12	15	4	2014.75
368	gaze	-0.0537	0.5746	23	8	8	2	2014.5
369	gender	-0.7043	0.0161	20	16	21	5	2011.8
370	genre conventions	-0.2927	-0.4597	2	49	58	12	2010.25
373	german literature	-0.0265	0.2988	15	29	34	10	2011.3
374	germany	-0.8981	0.5208	1	7	7	1	2018
376	ghost	-0.1807	0.993	23	10	10	2	2003
379	globalization	-0.2788	-0.0664	24	41	52	13	2011.5385
380	god	-0.1968	1.0137	23	8	8	1	2003
385	graphic form	0.7263	0.618	8	6	6	1	2020
389	"greenwood, esther (character)"	-0.4491	-0.9997	2	8	8	1	2015
390	group identity	-0.3888	-0.6447	3	5	6	2	2004.5
391	guyanese literature	-0.0707	0.6064	11	5	5	2	2010.5
392	hallucination	0.2216	-0.1188	15	8	8	1	2014
399	historical fiction	-0.2295	0.1417	14	8	8	1	2010
401	historical novel	-0.4782	0.1907	1	8	9	2	2010
405	history	-0.511	-0.1759	9	8	11	5	2005
408	home	0.1988	0.3035	14	10	12	4	2011.75
411	hospitality	0.184	-0.4339	22	10	10	3	2013.3333
413	human body	-0.3338	-0.5399	9	30	40	9	2011.4444
416	human relations	0.314	0.3532	15	6	6	1	2014
419	humanism	0.0343	0.216	17	6	6	2	2004
420	humanitarianism	1.3481	-0.3352	10	7	7	2	2018.5
421	humor	-0.5489	0.0827	19	5	7	3	2007.6667
423	hybridity	0.1704	0.4678	11	9	10	3	2007
429	identity	0.1821	-0.268	16	20	25	6	2009.5
432	ideology	-1.3093	-0.0527	20	8	8	1	2000
433	igbo tradition	-0.3761	0.5399	18	6	6	1	2007
434	imagery	-0.1635	0.8959	23	15	15	3	2010.3333
435	imagination	-0.7808	0.2418	13	4	4	2	2006
436	immigrant experience	-0.4302	0.2623	1	8	9	3	2012.3333
441	immortality	-0.3403	0.295	18	6	6	1	2020
442	imperialism	-0.0524	0.0689	13	16	18	5	2008
443	imprisonment	1.0686	0.4475	5	8	8	1	2017
444	improvisation	0.7782	0.1946	5	14	15	2	2005
445	indexing	0.5985	0.9511	25	7	7	1	2013
447	indian american women novelists	0.4524	-0.672	22	6	6	1	2016
448	indian canadian novelists	-0.0948	0.419	11	5	5	1	2010
449	indian literature	-0.3097	-0.1866	20	58	70	13	2012.4615
450	individualism	0.4018	0.4569	14	7	7	1	2015
451	information	0.5911	0.9679	25	7	7	1	2013
454	infrastructure	0.0779	0.558	15	9	9	2	2015
461	internship	-0.4354	-1.0131	2	8	8	1	2015
463	intertextuality	0.3888	0.5555	8	21	26	7	2011.4286
464	intimacy	-0.2786	-0.6451	2	9	10	3	2014
467	iraq war (2003)	0.7717	-0.125	10	12	13	2	2015.5
468	irish literature	-0.1531	0.1482	23	57	76	28	2008.5357
469	irony	0.5418	-0.5419	13	5	6	2	2006
470	istanbul	-0.6075	0.3663	1	7	7	1	2018
472	japanese literature	1.0797	-1.3228	7	6	6	1	2002
473	jazz music	0.9221	0.228	5	9	12	2	2003.5
474	jazz musicians	0.3915	1.1409	26	8	8	1	2014
477	jewish american novelists	0.7372	0.52	8	11	12	2	2017
481	jewish identity	-0.101	0.5139	11	9	9	2	2009
490	knowledge	-1.2964	-0.5106	6	10	11	2	2011
496	landscape	-0.011	-0.0388	19	15	21	7	2007.8571
497	language	-0.4838	-0.4045	9	22	26	6	2011.5
498	language poetry	-0.6206	-0.3461	6	24	32	10	2009.6
500	law	-0.8659	-0.0661	6	9	9	2	2017.5
501	lebanese civil war	-0.6907	-0.7555	3	7	7	1	2010
502	lebanese literature	-0.6445	-0.5965	3	15	15	2	2012
507	letters	-0.6963	0.1615	20	15	19	5	2011
508	liberalism	1.2137	-0.3127	10	11	13	3	2015.3333
511	listening	-0.5344	0.2993	13	5	5	2	2007
512	literary career	-0.4632	-1.0118	2	8	8	1	2015
514	literary culture	-0.2395	0.2307	1	8	8	1	2014
516	literary marketplace	-0.9028	-0.1575	3	9	10	3	2012
521	literary tradition	0.2517	0.804	11	7	8	2	2010
522	little magazines	1.0668	0.0964	4	9	10	2	2015.5
524	london	-0.5225	0.4403	1	8	9	3	2009.6667
525	loneliness	0.0862	0.1296	17	6	6	2	2013
526	long poem	-0.0549	-0.7302	24	8	8	2	2006.5
527	loss	-0.3115	-0.0297	1	19	22	4	2012.5
529	love	-0.2766	0.0472	1	10	11	4	2009
531	lyric poetry	-0.4708	0.1099	19	15	20	5	2010.8
533	madness	-0.4495	-1.0252	2	8	8	1	2015
537	male identity	0.0703	-0.9097	2	7	7	1	2011
539	marginality	-0.0152	-0.1607	17	6	7	2	2000.5
541	market economy	1.2872	0.0395	4	9	9	1	2011
544	masculinity	0.964	-0.3629	21	12	16	5	2008.8
546	mass media	0.8934	-1.1043	7	2	3	2	2002
547	materiality	0.2001	0.0479	16	11	12	4	2012.5
550	melancholy	0.3896	1.0698	26	11	12	2	2007.5
551	memoir	-0.7636	-0.5908	3	13	13	2	2013.5
552	memory	-0.1843	0.1212	14	34	46	10	2008.3
554	mental illness	0.2042	-0.0764	15	10	10	2	2007.5
556	metafiction	-0.7116	-0.1501	19	12	16	5	2014.2
557	metaphor	0.3174	-0.1493	15	22	25	6	2009.5
560	mexican american novelists	-0.4783	0.912	12	9	9	1	2017
561	mexican american writers	-0.471	-0.7615	9	7	7	1	2015
571	minority novelists	0.1805	-0.6704	2	5	5	1	2012
574	mobility	-0.498	0.3228	1	6	6	2	2008
575	modernism	-0.1212	0.0738	1	28	38	13	2008.4615
576	modernist aesthetics	0.8078	-0.2951	4	23	26	4	2012.75
579	modernity	0.1493	-0.1838	15	11	11	2	2017
580	money	0.6938	-0.3365	22	5	7	3	2010
583	morality	-0.0705	0.6976	11	7	8	3	2003.6667
586	motherhood	0.4683	-0.6759	22	6	6	1	2016
589	multiculturalism	-0.1123	0.5878	11	8	9	3	2006
593	music	-0.202	-0.3551	24	9	11	3	2013.3333
595	mystical experience	-0.6175	-0.2068	6	10	11	2	2015.5
598	narration	0.4839	-0.534	13	7	9	3	2013
601	narrative conventions	-0.7153	-0.2604	19	8	8	2	2012.5
602	narrative form	0.8508	0.2996	5	19	23	6	2008.5
604	narrative structure	-0.3742	-0.2019	19	5	5	2	2008.5
605	narrative technique	0.7689	-0.9092	7	28	33	8	2007.125
607	narrative voice	-0.0467	0.2138	5	5	6	2	2000.5
609	narrator	0.2503	0.2008	15	26	28	5	2013.6
610	national allegory	0.2046	-0.1156	15	8	8	1	2014
612	national identity	0.1768	0.4155	8	20	31	12	2011.1667
613	national security	-0.5896	0.3229	1	7	8	2	2011.5
615	native american culture	-0.0641	-0.7019	24	7	7	1	2008
617	native american writers	-0.1828	-0.5919	3	5	6	2	2005.5
618	native american-white relations	-0.445	-0.2435	6	15	19	4	2018.5
620	nature	-0.4271	0.7637	12	21	31	7	2015.1429
624	nazis	-0.9075	0.5327	1	7	7	1	2018
627	neoconservatism	0.7486	0.2241	8	10	12	2	2015
628	neoliberalism	0.432	-0.2354	10	21	26	6	2015.5
629	new york	1.0082	0.1636	5	14	17	2	2006
630	new york city	0.5317	0.09	10	34	43	6	2013
631	new york school	0.862	0.1028	4	7	10	4	2009
634	nigerian literature	-0.3288	0.5053	18	12	12	5	2010
637	northern ireland	-0.7844	-0.1007	3	3	4	2	2003.5
638	nostalgia	-0.1786	0.0696	14	14	17	3	2009.6667
641	novelists in exile	1.0671	0.4315	5	8	8	1	2017
644	objectivist poets	-0.5191	-0.6602	9	8	9	2	2008.5
645	objects	0.1121	-0.1699	16	6	6	2	2014
650	ojibwa indian women novelists	-0.7006	-0.1929	6	8	8	1	2018
653	oppression	-0.3538	-0.9474	2	12	12	2	2013
655	orientalism	0.3466	-1.2627	15	2	2	2	2013.5
657	otherness	-0.0011	-0.3224	22	22	28	7	2010.2857
658	outlaw	0.0297	0.2755	17	7	7	1	2008
660	pain	-0.4242	0.038	1	7	7	2	2010
662	painting	-0.181	1.0354	23	8	8	2	2011.5
663	pakistani literature	-0.2981	-0.682	2	6	6	1	2018
664	palimpsest	0.7025	0.5705	8	7	8	2	2010.5
667	paradise	-1.1501	-0.4317	6	7	7	1	2009
668	paranoia	0.1064	-0.6522	10	6	7	3	2007.3333
674	pastiche	0.3158	-0.7394	7	3	4	2	2004
676	pastoralism	0.556	-0.0306	4	7	9	4	2009.25
680	performance	-0.5538	0.1961	1	5	6	3	2007.3333
682	performativity	0.3198	-0.6708	7	8	9	3	2006
684	persona	0.8853	0.2295	5	9	9	1	2001
685	personhood	-0.1949	-0.1432	13	7	8	2	2014
686	pesticide	-0.4818	0.9394	12	9	9	1	2017
688	phenomenology	-0.508	-0.7129	9	12	14	2	2013.5
689	philippine literature	1.0956	0.4426	5	8	8	1	2017
690	photographs	0.0292	0.1131	17	8	9	3	2018.3333
692	place	0.2453	-0.0792	4	19	21	6	2009.1667
695	play	0.8793	-0.8503	7	7	7	1	2010
696	poetic conventions	-0.5544	-0.653	9	8	9	2	2009.5
697	poetic form	0.5232	0.872	25	14	19	6	2010
698	poetic inspiration	-0.8855	0.1932	20	7	7	1	2009
699	poetic language	0.1157	0.886	11	12	14	4	2003.75
700	poetic technique	-0.279	0.5628	18	6	9	6	2009
701	poetic voice	-0.3311	-0.4101	2	10	14	5	2008.6
702	poetics	0.0894	0.0177	7	49	78	23	2009.6087
708	poetry (2000-2009)	-0.2083	-0.4609	7	5	8	4	2011
711	poisoning	-0.4958	0.923	12	9	9	1	2017
712	polish literature	0.7401	0.626	8	6	6	1	2020
713	political activism	0.5525	0.2283	5	10	10	2	2010.5
714	political context	0.1511	0.582	8	4	5	2	2013
718	political poetry	-0.8612	0.3076	20	9	10	2	2004.5
719	political resistance	-0.7253	0.54	20	6	6	2	2004
720	politics	-0.4025	-0.0691	3	26	33	11	2009.9091
721	polyphony	0.0752	-0.9396	2	7	8	2	2008.5
725	postapocalyptic world	-0.5775	-0.3684	3	8	8	1	2014
726	postcolonial approach	-0.6834	0.4901	12	6	6	2	2019
729	postcolonial identity	0.0164	0.6646	11	7	7	2	2004
730	postcolonial literary theory and criticism	0.427	0.3065	8	5	6	3	2007.6667
732	postcolonialism	0.2395	0.2321	5	49	58	12	2011.8333
733	postindustrialism	1.0947	-0.4119	21	8	8	1	2014
735	postmodernism	-0.2778	0.1375	1	33	48	16	2007.375
736	postmodernist aesthetics	0.2514	0.4146	17	5	5	2	2012
738	postmodernist novel	-0.1417	0.6668	13	5	5	2	2007
739	postmodernist poetry	0.0615	-0.1906	17	7	7	2	2001
740	postmodernist short story	1.0676	-1.3305	7	6	6	1	2002
741	poststructuralism	-0.4494	-0.0419	9	5	5	3	2013.6667
743	postwar period	1.0669	-0.1099	4	22	32	7	2012.8571
744	power	-0.4321	0.217	1	18	19	4	2009.5
745	pragmatism	-1.4366	-0.5757	6	4	5	2	2008
747	print culture	-0.3856	-0.7089	9	5	6	3	2010.3333
751	private life	-0.6311	-0.7515	3	9	10	2	2007.5
753	projective verse	-0.5483	-0.6796	9	7	7	1	2012
756	prose poem	0.0136	0.0492	17	5	6	2	2018.5
757	protagonist	-0.1134	0.1575	1	13	14	2	2014
759	psychoanalytic approach	-0.1118	-0.1788	13	3	3	2	2003
762	public space	-0.888	0.2099	20	7	7	1	2009
763	public sphere	-0.5855	-0.7499	3	14	17	5	2010.2
764	publishing	-0.9504	-0.2198	3	4	4	2	2018.5
767	pun	0.1063	1.0413	11	7	7	1	2003
768	punk rock song	1.1366	0.0922	4	8	8	1	2011
769	queer identity	-0.0261	-0.2701	16	7	7	2	2019
771	race	-0.3122	-0.6364	9	15	17	4	2010.25
773	racial politics	0.7171	0.426	8	2	3	2	2010.5
774	racial stereotypes	0.383	0.4635	14	7	7	1	2015
775	racism	-0.2044	0.318	12	45	60	11	2017.0909
777	rap song (1990-1999)	1.3086	0.0395	4	9	9	1	2011
779	reader	0.2048	-0.5363	2	34	46	12	2010.6667
781	reading	-0.6559	0.0864	1	3	4	2	2009.5
782	realism	0.0116	0.7703	11	7	8	3	2009.3333
786	refugee experience	1.1041	-0.2418	10	17	19	3	2018.3333
789	regionalism	-0.5815	0.4047	1	12	12	2	2016.5
795	repetition	0.3782	1.1555	26	8	8	1	2014
796	representation	-0.1702	0.3499	18	25	32	10	2006.3
798	resistance	1.0792	0.4208	5	8	8	1	2017
801	rhetoric	-0.9742	-0.2874	6	19	19	3	2014.3333
802	rhyme	-0.4167	-0.0081	19	6	6	2	2006
807	rock and roll song	1.1161	-0.1604	4	10	10	1	2014
809	romantic period	-0.0721	-0.7257	24	7	7	1	2008
810	romanticism	-0.5217	-0.1426	27	5	5	2	2004.5
814	rural life	-0.5346	0.5423	12	8	8	2	2011.5
815	russian literature	-0.5074	-0.2248	27	10	14	5	2004.8
816	russian revolution (1917)	0.0635	0.5392	15	5	5	1	2019
817	sacrifice	-0.7393	0.2183	13	5	6	2	2002
819	satire	0.0561	0.3913	1	25	28	6	2011.8333
821	science	0.0968	0.6711	23	4	5	2	2009.5
822	science fiction	-0.4352	-0.4693	9	4	4	4	2006.5
823	science fiction novel	-0.5148	0.1896	1	36	42	9	2015.6667
825	scottish literature	-0.6932	-0.0745	19	6	7	8	2007.5
827	screenplay	-0.1997	1.0308	23	8	8	1	2003
829	secrecy	-0.6416	0.3326	1	5	6	2	2008.5
831	self-creation	-0.301	-0.3663	2	4	5	2	2007
833	self-identity	0.6181	0.2666	5	17	18	3	2004.3333
840	september 11 terrorist attacks (2001)	0.2936	0.0264	10	27	38	10	2013.7
845	sexuality	0.662	-0.798	7	13	14	3	2011.3333
849	sickness	0.0577	-0.5191	7	9	9	2	2017.5
850	silence	-0.6641	0.2328	13	7	9	3	2010.3333
851	singapore literature	-0.3172	0.2723	18	8	8	2	2014
854	slavery	-0.1446	-0.1186	13	7	8	3	2011.6667
856	small change trilogy	-0.9059	0.5072	1	7	7	1	2018
857	social change	0.0526	-0.3374	16	7	7	1	2012
858	social class	-0.2854	-0.6162	2	7	7	2	2014.5
865	social injustice	-0.445	0.8647	12	11	12	2	2017.5
867	social media	-0.8496	-0.4051	3	6	6	1	2017
869	social network	-0.2332	-0.3225	2	6	8	2	2016.5
870	social relations	1.1768	0.0841	4	12	13	2	2007.5
877	sound	0.5414	0.1558	5	9	9	2	2011.5
880	south african literature	0.1753	0.0672	17	51	68	23	2009.7391
883	southern american identity	0.9197	-0.1359	4	13	14	2	2009
884	southern american literature	0.6392	-0.1109	4	4	6	3	2009.6667
887	southern united states	-0.5979	0.4535	12	12	13	2	2019
890	space	-0.2681	-0.173	9	24	28	6	2012
895	spectacle	-1.3309	-0.0445	20	8	8	1	2000
901	state	-0.1103	0.2149	17	14	17	5	2008
902	storytelling	-0.3911	0.5345	18	6	6	1	2007
903	stranger	-0.0013	-0.4189	22	6	7	2	2017.5
904	style	-0.399	-0.1124	9	6	8	3	2008.6667
905	sub-saharan african literature	-0.9123	-0.0703	6	6	6	1	2017
906	subjectivity	-0.1125	0.3064	11	47	58	14	2009.5
907	suburbia	0.592	-0.1556	4	5	6	2	2014
908	subversion	0.8657	-0.8623	7	7	7	1	2010
909	sudan	1.3712	-0.3413	10	7	7	1	2019
911	suffering	0.6534	0.1453	8	9	9	2	2009.5
915	surrealism	-0.1792	-0.259	3	5	5	1	2014
919	technology	0.9001	-0.4742	7	21	24	5	2013.4
921	television drama	-0.6549	0.3452	1	4	4	1	2013
923	terror	0.5452	-0.3361	21	4	4	1	2016
924	textual revision	-0.7572	-0.4934	27	2	3	3	2004.6667
925	textuality	0.465	0.2437	8	7	9	3	2006.6667
927	the apocalypse	-0.6491	-0.2333	19	9	10	3	2007
931	the future	-0.4526	-0.3094	3	12	12	2	2013.5
932	the holocaust	0.0399	0.3634	15	17	23	7	2009.1429
935	the indigenous	-0.2967	0.5778	18	5	5	2	2012.5
936	the inhuman	-0.6267	0.8231	12	5	5	1	2017
939	the occult	0.0864	-0.7098	10	4	4	2	2004
940	the ordinary	0.8098	-0.5314	21	8	9	2	2015
941	the other	-0.9812	-0.0101	20	23	24	4	2008.75
942	the past	-0.0656	0.367	14	29	36	10	2010
945	the real	2.1797	0.5695	28	1	2	2	2007.5
947	the sacred	-0.1895	0.4219	11	6	6	2	2006.5
948	the self	-0.4677	-0.1967	3	27	29	7	2010.8571
949	the sublime	0.5838	-0.0498	4	9	12	4	2005.75
950	the uncanny	-0.6347	0.8108	12	5	5	1	2017
955	thought	-1.4213	-0.5743	6	4	4	1	2013
956	time	-0.0735	0.0998	9	26	34	8	2013.75
957	tone	0.1262	-0.4862	16	7	7	1	2016
960	tragedy	-0.5323	0.1713	19	6	6	1	2008
961	train travel	0.0775	0.5346	15	5	5	1	2019
965	transitoriness	0.7466	-0.5006	21	9	9	2	2006.5
967	transnationalism	0.336	-0.4301	22	15	17	4	2014.75
968	trauma	0.2138	0.4324	26	39	56	14	2010.5
970	tribalism	0.2662	0.6108	14	7	7	1	2017
971	trickster	-0.1027	-0.4752	16	7	7	2	2013
972	trinidad and tobago literature	0.298	0.344	15	6	6	1	2014
973	triumph	-0.921	0.5098	1	7	7	1	2018
974	triviality	0.111	-0.4748	16	7	7	1	2016
975	turkish literature	-0.632	0.2711	1	8	9	2	2018.5
977	uighur	0.7961	-0.113	10	10	10	1	2019
979	unemployment	1.0783	-0.4047	21	8	8	1	2014
981	united states	0.8881	0.1718	5	38	56	10	2011.5
982	united states foreign policy	1.3625	-0.3283	10	7	7	1	2019
985	urban life	-0.4511	0.3035	1	17	18	3	2012.6667
987	urban space	-0.3441	0.4359	1	12	12	3	2017.6667
988	user interface	0.3136	-0.0034	5	5	5	1	2011
990	utopianism	-0.4261	0.0734	1	9	9	2	2008
991	values	0.8674	-0.8374	7	7	7	1	2010
992	vegetarianism	0.1293	-0.4664	16	7	7	1	2016
994	veterans	0.7768	-0.042	10	15	16	2	2017.5
995	vietnam war	0.536	-0.1167	8	14	20	7	2011.4286
997	violence	0.0483	0.1452	1	21	24	6	2011.1667
998	vision	-0.1362	0.7424	23	5	5	1	2015
